,COMP_CODE,REF_KEY1,AC_DOC_NR,PSTNG_DATE,CREATEDON,DOC_DATE,PROFIT_CTR,PROFIT_CTR,AC_DOC_TYP,POST_KEY,POST_KEY,CREDITOR,NAME,GL_ACCOUNT,GL_ACCOUNT,CUSTOMER,POSTXT,BIC_ZUSERNAM,ZBKTXT,ZTCODE,DEB_CRE_USD,BIC_ZTERMPAY,BIC_ZTERMPAY,MATL_GROUP,ACCNT_GRPV,BIC_ZUSERNAM_BINARY,TransCount,TriggerWord,textappend,scores,anomaly
74,1003,EDIINV,5100036625,2020-02-24,2020-02-24,2020-02-22,12084,12084,RE,81,81,10034023,STAPLES ADVANTAGE,64000102,64000102,nan_CUSTOMER,,AUTOSYS,,MR1M,85.66,23,23,nan_MATL_GROUP,Z001,SYSTEM,91,0.0,STAPLES ADVANTAGE nan nan,0.14481733944257874,1
75,1003,nan_REF_KEY1,5000110394,2019-06-10,2019-06-10,2019-06-10,12071,12071,WE,81,81,10032383,BIO RAD LABORATORIES INC,51000101,51000101,50143536,,BERGESX6,,MIGO_GR,1026.9,17,17,Z1-102126,Z001,USER,25,0.0,BIO RAD LABORATORIES INC nan nan,0.08942160813777572,1
76,1003,nan_REF_KEY1,5000018614,2019-01-31,2019-01-31,2019-01-31,12280,12280,WE,81,81,10037620,VWR SCIENTIFIC,64000103,64000103,nan_CUSTOMER,CRTGEL 10-20%TRS-HCL 12W 1.,AUTOSYS,,MB01,214.73,23,23,nan_MATL_GROUP,Z001,SYSTEM,89,0.0,VWR SCIENTIFIC CRTGEL 10-20%TRS-HCL 12W 1. nan,0.1256583663763881,1
77,1003,EDIINV,5100080177,2020-04-24,2020-04-24,2020-04-24,12085,12085,RE,81,81,10003556,"EXPERIS US, INC.",60150101,60150101,nan_CUSTOMER,,AUTOSYS,,MR1M,1994.25,23,23,nan_MATL_GROUP,Z001,SYSTEM,154,0.0,"EXPERIS US, INC. nan nan",0.13881501120381784,1
78,1003,nan_REF_KEY1,5000196001,2019-10-21,2019-10-21,2019-10-21,12085,12085,WE,81,81,10032613,MCMASTER-CARR SUPPLY CO,64000104,64000104,nan_CUSTOMER,BENT NOSE PLIERS - SLIM NOSE,AUTOSYS,,MB01,49.82,13,13,nan_MATL_GROUP,Z001,SYSTEM,3,0.0,MCMASTER-CARR SUPPLY CO BENT NOSE PLIERS - SLIM NOSE nan,0.14008663675411093,1
79,1003,EDIINV,5100168232,2019-08-24,2019-08-24,2019-08-22,12085,12085,RE,81,81,10003556,"EXPERIS US, INC.",60150101,60150101,nan_CUSTOMER,,AUTOSYS,,MR1M,1160.0,23,23,nan_MATL_GROUP,Z001,SYSTEM,154,0.0,"EXPERIS US, INC. nan nan",0.1441885826175967,1
80,1000,EDIINV,5100024308,2020-10-03,2020-10-03,2020-10-01,12072,12072,RE,81,81,10030946,HIREGENICS INC,60150101,60150101,nan_CUSTOMER,,AUTOSYS,,MR1M,77.8,23,23,nan_MATL_GROUP,Z001,SYSTEM,106,0.0,HIREGENICS INC nan nan,0.14297239026761394,1
81,1003,EDIINV,5100178687,2019-09-06,2019-09-06,2019-09-05,12085,12085,RE,81,81,10030946,HIREGENICS INC,60150101,60150101,nan_CUSTOMER,,AUTOSYS,,MR1M,1511.8,23,23,nan_MATL_GROUP,Z001,SYSTEM,106,0.0,HIREGENICS INC nan nan,0.1498555054575274,1
82,1000,EDIINV,5100003810,2019-01-25,2019-01-25,2019-01-24,12072,12072,RE,81,81,10030946,HIREGENICS INC,60150101,60150101,nan_CUSTOMER,,AUTOSYS,,MR1M,934.0,23,23,nan_MATL_GROUP,Z001,SYSTEM,106,0.0,HIREGENICS INC nan nan,0.15065704552985132,1
83,1003,EDIINV,5100193599,2020-10-02,2020-10-02,2020-10-01,12084,12084,RE,81,81,10003556,"EXPERIS US, INC.",60150101,60150101,nan_CUSTOMER,,AUTOSYS,,MR1M,2204.0,23,23,nan_MATL_GROUP,Z001,SYSTEM,154,0.0,"EXPERIS US, INC. nan nan",0.13719878161533927,1
84,1003,ACRSRM,1900026691,2020-04-27,2020-04-27,2020-04-22,12084,12084,KR,40,40,10000427,MARY ANN LIEBERT INC,64000105,64000105,nan_CUSTOMER,PUBLISHING CHARGE,C_ERP_PRA100,"MARY ANN LIEBERT, INC.",,950.0,23,23,nan_MATL_GROUP,Z001,USER,1,0.0,"MARY ANN LIEBERT INC PUBLISHING CHARGE MARY ANN LIEBERT, INC.",0.010995677504460566,1
85,1003,nan_REF_KEY1,5000086710,2019-05-08,2019-05-08,2019-05-08,12085,12085,WE,81,81,10032640,SID TOOL CO INC,15590106,15590106,nan_CUSTOMER,,RUTHETX,,MIGO_GR,6.18,23,23,506599,Z001,USER,2,0.0,SID TOOL CO INC nan nan,0.07449986124110991,1
86,1003,EDIINV,5100098734,2019-05-20,2019-05-20,2019-05-16,12085,12085,RE,81,81,10003022,TECHLINK SYSTEMS INC,60150101,60150101,nan_CUSTOMER,,AUTOSYS,,MR1M,1212.4,23,23,nan_MATL_GROUP,Z001,SYSTEM,4,0.0,TECHLINK SYSTEMS INC nan nan,0.12313690901986002,1
87,1003,nan_REF_KEY1,5000069989,2019-04-12,2019-04-12,2019-04-12,12085,12085,WE,81,81,10037620,VWR SCIENTIFIC,64000101,64000101,nan_CUSTOMER,TRITON X-100 1 L,AUTOSYS,,MB01,271.64,23,23,nan_MATL_GROUP,Z001,SYSTEM,89,0.0,VWR SCIENTIFIC TRITON X-100 1 L nan,0.12575741407440105,1
88,1003,nan_REF_KEY1,5000241150,2019-12-27,2019-12-27,2019-12-27,12071,12071,WE,81,81,10032383,BIO RAD LABORATORIES INC,51000101,51000101,50143304,,BERGESX6,,MIGO_GR,132.3,17,17,Z1-102126,Z001,USER,25,0.0,BIO RAD LABORATORIES INC nan nan,0.10276973289367913,1
89,1003,nan_REF_KEY1,5000135692,2020-07-20,2020-07-20,2020-07-20,17628,17628,WE,81,81,10037620,VWR SCIENTIFIC,64000104,64000104,nan_CUSTOMER,VWR TUBE MICROCENT NATURAL 1.7 ML PK500,AUTOSYS,,MB01,107.11,23,23,nan_MATL_GROUP,Z001,SYSTEM,89,0.0,VWR SCIENTIFIC VWR TUBE MICROCENT NATURAL 1.7 ML PK500 nan,0.1260783764817423,1
90,1003,EDIINV,5100077401,2019-04-19,2019-04-19,2019-04-18,12259,12259,RE,81,81,10020133,ASSURED HEALTHCARE STAFFING LLC,60150101,60150101,nan_CUSTOMER,,AUTOSYS,,MR1M,1864.8,24,24,nan_MATL_GROUP,Z001,SYSTEM,2,0.0,ASSURED HEALTHCARE STAFFING LLC nan nan,0.11575447277662432,1
91,1003,EDIINV,5100182940,2019-09-13,2019-09-13,2019-09-12,12085,12085,RE,81,81,10030946,HIREGENICS INC,60150101,60150101,nan_CUSTOMER,,AUTOSYS,,MR1M,1184.0,23,23,nan_MATL_GROUP,Z001,SYSTEM,106,0.0,HIREGENICS INC nan nan,0.15110115432245153,1
92,1003,OCRINV,5100039034,2019-02-26,2019-02-26,2019-02-25,12071,12071,RE,40,40,10002390,MAINE STANDARDS COMPANY LLC,53100802,53100802,nan_CUSTOMER,,C_ERP_BRAINW,,MIRO,2.06,24,24,nan_MATL_GROUP,Z001,USER,24,0.0,MAINE STANDARDS COMPANY LLC nan nan,0.03405220092408601,1
93,1003,EDIINV,5100225462,2019-11-15,2019-11-15,2019-11-15,12273,12273,RE,81,81,10030946,HIREGENICS INC,60150101,60150101,nan_CUSTOMER,,AUTOSYS,,MR1M,817.72,23,23,nan_MATL_GROUP,Z001,SYSTEM,106,0.0,HIREGENICS INC nan nan,0.15010659632110857,1
94,1003,EDIINV,5100112353,2020-06-12,2020-06-12,2020-06-11,12080,12080,RE,81,81,10003556,"EXPERIS US, INC.",60150101,60150101,nan_CUSTOMER,,AUTOSYS,,MR1M,4800.0,23,23,nan_MATL_GROUP,Z001,SYSTEM,154,0.0,"EXPERIS US, INC. nan nan",0.08962852099201024,1
95,1003,nan_REF_KEY1,5000190480,2019-10-11,2019-10-11,2019-10-11,12250,12250,WE,81,81,10032521,W W GRAINGER INC,15590106,15590106,nan_CUSTOMER,,WAYERNC,,MIGO_GR,29.37,23,23,506599,Z001,USER,6,0.0,W W GRAINGER INC nan nan,0.06922723287957638,1
96,1003,nan_REF_KEY1,5000011468,2020-01-20,2020-01-20,2020-01-20,12071,12071,WE,81,81,10009414,MICROGENICS CORPORATION,51000101,51000101,50378710,,BERGESX6,,MIGO_GR,70.0,13,13,Z1-102126,Z001,USER,15,0.0,MICROGENICS CORPORATION nan nan,0.09403864510717469,1
97,1003,nan_REF_KEY1,5000144525,2019-07-31,2019-07-31,2019-07-31,12084,12084,WE,81,81,10032735,SIGMA ALDRICH INC,64000101,64000101,nan_CUSTOMER,"CITRIC ACID, 99.5%, A.C.S. REAGENT",AUTOSYS,,MB01,62.05,23,23,nan_MATL_GROUP,Z001,SYSTEM,24,0.0,"SIGMA ALDRICH INC CITRIC ACID, 99.5%, A.C.S. REAGENT nan",0.13699784355179967,1
98,1003,EDIINV,5100089711,2020-05-08,2020-05-08,2020-05-08,12078,12078,RE,81,81,10003556,"EXPERIS US, INC.",60150101,60150101,nan_CUSTOMER,,AUTOSYS,,MR1M,4340.0,23,23,nan_MATL_GROUP,Z001,SYSTEM,154,0.0,"EXPERIS US, INC. nan nan",0.09425687732350596,1
99,1003,nan_REF_KEY1,5000075306,2020-04-22,2020-04-22,2020-04-22,12250,12250,WE,81,81,10032521,W W GRAINGER INC,15590106,15590106,nan_CUSTOMER,,RIOSHX1,,MIGO_GR,21.45,23,23,506599,Z001,USER,6,0.0,W W GRAINGER INC nan nan,0.06922723287957638,1
100,1003,nan_REF_KEY1,5000021733,2020-02-04,2020-02-04,2020-02-04,12268,12268,WE,81,81,10003395,NEMERA BUFFALO GROVE,64000101,64000101,nan_CUSTOMER,PRISM TRAY TOP DN702I008 REFURB 40%FINAL,AUTOSYS,,MB01,12334.5,19,19,nan_MATL_GROUP,Z001,SYSTEM,2,0.0,NEMERA BUFFALO GROVE PRISM TRAY TOP DN702I008 REFURB 40%FINAL nan,0.10940143025006643,1
101,1003,nan_REF_KEY1,5000193154,2019-10-16,2019-10-16,2019-10-16,12084,12084,WE,81,81,10037620,VWR SCIENTIFIC,64000104,64000104,nan_CUSTOMER,ELECTRODE CALOMEL PHREE GLASS 6X150MM,AUTOSYS,,MB01,217.1,23,23,nan_MATL_GROUP,Z001,SYSTEM,89,0.0,VWR SCIENTIFIC ELECTRODE CALOMEL PHREE GLASS 6X150MM nan,0.1256583663763881,1
102,1000,EDIINV,5100014054,2020-06-10,2020-06-10,2019-10-30,12072,12072,RE,81,81,10034023,STAPLES ADVANTAGE,64000102,64000102,nan_CUSTOMER,,AUTOSYS,,MR1M,196.33,23,23,nan_MATL_GROUP,Z001,SYSTEM,91,0.0,STAPLES ADVANTAGE nan nan,0.14336357150341633,1
103,1003,EDIINV,5100244255,2019-12-14,2019-12-14,2019-12-12,12270,12270,RE,81,81,10003556,"EXPERIS US, INC.",60150101,60150101,nan_CUSTOMER,,AUTOSYS,,MR1M,2575.04,23,23,nan_MATL_GROUP,Z001,SYSTEM,154,0.0,"EXPERIS US, INC. nan nan",0.12763211677981767,1
104,1003,EDIINV,5100152569,2019-08-02,2019-08-02,2019-08-01,12259,12259,RE,81,81,10003556,"EXPERIS US, INC.",60150101,60150101,nan_CUSTOMER,,AUTOSYS,,MR1M,1628.0,23,23,nan_MATL_GROUP,Z001,SYSTEM,154,0.0,"EXPERIS US, INC. nan nan",0.14592414258850778,1
105,1003,nan_REF_KEY1,5000175203,2019-09-19,2019-09-19,2019-09-19,12250,12250,WE,96,96,10032735,SIGMA ALDRICH INC,53100101,53100101,nan_CUSTOMER,,MANOUHJ,,VL32N,-1.21,23,23,999999,Z001,USER,24,0.0,SIGMA ALDRICH INC nan nan,0.040222540570376664,1
106,1000,BOFA,1900115494,2020-09-04,2020-09-04,2020-08-31,12071,12071,KR,40,40,10136974,FIA CARD SERVICES NA,61000105,61000105,nan_CUSTOMER,CHRISTINA S RODRIGUEZ,AUTOSYS,BOFA 092020,,13.79,24,24,nan_MATL_GROUP,Z001,SYSTEM,12,0.0,FIA CARD SERVICES NA CHRISTINA S RODRIGUEZ BOFA 092020,-0.0019051414666605426,-1
107,1003,EDIINV,5100094391,2020-05-15,2020-05-15,2020-05-14,12085,12085,RE,81,81,10003556,"EXPERIS US, INC.",60150101,60150101,nan_CUSTOMER,,AUTOSYS,,MR1M,1976.4,23,23,nan_MATL_GROUP,Z001,SYSTEM,154,0.0,"EXPERIS US, INC. nan nan",0.13940188949195054,1
108,1003,nan_REF_KEY1,5000178328,2020-09-21,2020-09-21,2020-09-21,12084,12084,WE,81,81,10037620,VWR SCIENTIFIC,64000103,64000103,nan_CUSTOMER,FACE MASK LEVEL 1 WEARLOOPS BLUE CS2000,AUTOSYS,,MB01,818.13,23,23,nan_MATL_GROUP,Z001,SYSTEM,89,0.0,VWR SCIENTIFIC FACE MASK LEVEL 1 WEARLOOPS BLUE CS2000 nan,0.11689630022192893,1
109,1003,nan_REF_KEY1,5000157210,2020-08-17,2020-08-17,2020-08-17,17628,17628,WE,81,81,10156750,MEDBIO LLC,64000104,64000104,nan_CUSTOMER,"PLUNGER, 16-CAVITY - W/O SINGULATION90",AUTOSYS,,MB01,700.0,23,23,nan_MATL_GROUP,Z001,SYSTEM,1,0.0,"MEDBIO LLC PLUNGER, 16-CAVITY - W/O SINGULATION90 nan",0.13916084153958397,1
110,1003,EDIINV,5100053683,2020-03-14,2020-03-14,2020-03-14,12085,12085,RE,81,81,10034023,STAPLES ADVANTAGE,64000102,64000102,nan_CUSTOMER,,AUTOSYS,,MR1M,470.55,23,23,nan_MATL_GROUP,Z001,SYSTEM,91,0.0,STAPLES ADVANTAGE nan nan,0.1440323574653538,1
111,1003,nan_REF_KEY1,5000047091,2020-03-12,2020-03-12,2020-03-12,12084,12084,WE,81,81,10139005,CERBA XPERT,64000101,64000101,nan_CUSTOMER,ACTH K2 EDTA,AUTOSYS,,MB01,61.240862,24,24,nan_MATL_GROUP,Z001,SYSTEM,2,0.0,CERBA XPERT ACTH K2 EDTA nan,0.13866798473702602,1
112,1003,EDIINV,5100011732,2019-01-18,2019-01-18,2019-01-17,12262,12262,RE,81,81,10015635,COLLINS CONSULTING INC,60150101,60150101,nan_CUSTOMER,,AUTOSYS,,MR1M,1891.2,23,23,nan_MATL_GROUP,Z001,SYSTEM,4,0.0,COLLINS CONSULTING INC nan nan,0.11930213323156041,1
113,1003,nan_REF_KEY1,5000145592,2020-07-31,2020-07-31,2020-07-31,12250,12250,WE,96,96,10016886,ACCESS BIOLOGICALS LLC,53100101,53100101,nan_CUSTOMER,,BLUMATX,,VL32N,-2415.0,23,23,999999,Z001,USER,4,0.0,ACCESS BIOLOGICALS LLC nan nan,0.04436266640496117,1
114,1003,nan_REF_KEY1,5000010565,2020-01-17,2020-01-17,2020-01-17,12085,12085,WE,81,81,10023389,MOREDIRECT INC,64000101,64000101,nan_CUSTOMER,,RUTHETX,,MIGO_GR,228.44,47,47,nan_MATL_GROUP,Z001,USER,4,0.0,MOREDIRECT INC nan nan,0.09469307346865385,1
115,1003,EDIINV,5100133170,2019-07-05,2019-07-05,2019-07-04,12268,12268,RE,81,81,10003556,"EXPERIS US, INC.",60150101,60150101,nan_CUSTOMER,,AUTOSYS,,MR1M,1544.4,23,23,nan_MATL_GROUP,Z001,SYSTEM,154,0.0,"EXPERIS US, INC. nan nan",0.1469804639938373,1
116,1003,OCRINV,5100189114,2020-09-27,2020-09-27,2020-09-22,12071,12071,RE,40,40,30084364,BIO RAD LABORATORIES,53100802,53100802,nan_CUSTOMER,,C_ERP_BRAINW,,MIRO,0.23,24,24,nan_MATL_GROUP,Z003,USER,1,0.0,BIO RAD LABORATORIES nan nan,0.017922961378601054,1
117,1003,nan_REF_KEY1,5000195331,2020-10-22,2020-10-22,2020-10-13,12084,12084,WE,81,81,10198615,PRECISION BIOSPECIMEN SOLUTIONS INC,64000101,64000101,nan_CUSTOMER,HAMA POSITIVE SERUM OR PLASMA SPECIMENS,AUTOSYS,,MB01,825.0,23,23,nan_MATL_GROUP,Z001,SYSTEM,1,0.0,PRECISION BIOSPECIMEN SOLUTIONS INC HAMA POSITIVE SERUM OR PLASMA SPECIMENS nan,0.13835520046621758,1
118,1003,EDIINV,5100021988,2020-01-31,2020-01-31,2020-01-30,12085,12085,RE,81,81,10003556,"EXPERIS US, INC.",60150101,60150101,nan_CUSTOMER,,AUTOSYS,,MR1M,1526.07,23,23,nan_MATL_GROUP,Z001,SYSTEM,154,0.0,"EXPERIS US, INC. nan nan",0.1469804639938373,1
119,1003,MANUAL,5100153425,2019-08-05,2019-08-05,2019-07-11,12085,12085,RE,81,81,10003556,"EXPERIS US, INC.",60150101,60150101,nan_CUSTOMER,,RENZAC,,MR1M,1813.0,23,23,nan_MATL_GROUP,Z001,USER,154,0.0,"EXPERIS US, INC. nan nan",0.032650597063507036,1
120,1003,nan_REF_KEY1,5000164460,2019-08-29,2019-08-29,2019-08-29,12084,12084,WE,81,81,10191102,CHROMOTEK,64000101,64000101,nan_CUSTOMER,GT-250 GFP NANOTRAP 250 UG,AUTOSYS,,MB01,1100.0,23,23,nan_MATL_GROUP,Z001,SYSTEM,1,0.0,CHROMOTEK GT-250 GFP NANOTRAP 250 UG nan,0.1375530309791369,1
121,1003,nan_REF_KEY1,5000013415,2020-01-22,2020-01-22,2020-01-15,12071,12071,WE,40,40,10154038,NYPRO CAROLINA,53100801,53100801,nan_CUSTOMER,,GRIFFKR,,MBST,16.79,23,23,Z1-102130,Z001,USER,4,0.0,NYPRO CAROLINA nan nan,0.05611519842833873,1
122,1003,nan_REF_KEY1,5000201713,2019-10-29,2019-10-29,2019-10-29,12084,12084,WE,81,81,10037620,VWR SCIENTIFIC,64000101,64000101,nan_CUSTOMER,E. CLONI 10G ELITE ELECTROCOMP,AUTOSYS,,MB01,385.01,23,23,nan_MATL_GROUP,Z001,SYSTEM,89,0.0,VWR SCIENTIFIC E. CLONI 10G ELITE ELECTROCOMP nan,0.12576758514918113,1
123,1003,nan_REF_KEY1,5000061161,2020-04-02,2020-04-02,2020-04-02,12071,12071,WE,81,81,10032383,BIO RAD LABORATORIES INC,51000101,51000101,50142652,,PAWELGS,,MIGO_GR,1056.3,17,17,Z1-102126,Z001,USER,25,0.0,BIO RAD LABORATORIES INC nan nan,0.0892220244486206,1
124,1003,EDIINV,5100219488,2020-10-25,2020-10-25,2020-10-22,12260,12260,RE,81,81,10003556,"EXPERIS US, INC.",60150101,60150101,nan_CUSTOMER,,AUTOSYS,,MR1M,1624.19,23,23,nan_MATL_GROUP,Z001,SYSTEM,154,0.0,"EXPERIS US, INC. nan nan",0.1464834282525766,1
125,1003,EDIINV,5100151784,2020-08-07,2020-08-07,2020-08-07,12085,12085,RE,81,81,10194386,RANGAM CONSULTANTS INC,60150101,60150101,nan_CUSTOMER,,AUTOSYS,,MR1M,2229.82,23,23,nan_MATL_GROUP,Z001,SYSTEM,21,0.0,RANGAM CONSULTANTS INC nan nan,0.11649330086869286,1
126,1003,nan_REF_KEY1,5000197347,2019-10-22,2019-10-22,2019-10-22,12084,12084,WE,81,81,10032735,SIGMA ALDRICH INC,64000101,64000101,nan_CUSTOMER,"4-NITROBENZYL ALCOHOL, 99%",AUTOSYS,,MB01,143.8,23,23,nan_MATL_GROUP,Z001,SYSTEM,24,0.0,"SIGMA ALDRICH INC 4-NITROBENZYL ALCOHOL, 99% nan",0.13773955030675872,1
127,1003,EDIINV,5100152439,2019-08-02,2019-08-02,2019-08-01,12274,12274,RE,81,81,10015635,COLLINS CONSULTING INC,60150101,60150101,nan_CUSTOMER,,AUTOSYS,,MR1M,4880.0,23,23,nan_MATL_GROUP,Z001,SYSTEM,4,0.0,COLLINS CONSULTING INC nan nan,0.07896081637666741,1
128,1003,EDIINV,5100042320,2020-02-28,2020-02-28,2020-02-27,12260,12260,RE,81,81,10020152,IS3C INC,60150101,60150101,nan_CUSTOMER,,AUTOSYS,,MR1M,653.76,23,23,nan_MATL_GROUP,Z001,SYSTEM,10,0.0,IS3C INC nan nan,0.1204304978227812,1
129,1003,EDIINV,5100225128,2019-11-15,2019-11-15,2019-11-15,12084,12084,RE,81,81,10030946,HIREGENICS INC,60150101,60150101,nan_CUSTOMER,,AUTOSYS,,MR1M,1472.8,23,23,nan_MATL_GROUP,Z001,SYSTEM,106,0.0,HIREGENICS INC nan nan,0.15120754674869452,1
130,1003,nan_REF_KEY1,5000179182,2020-09-22,2020-09-22,2020-09-22,12071,12071,WE,81,81,10032383,BIO RAD LABORATORIES INC,51000101,51000101,50142876,,PAWELGS,,MIGO_GR,352.8,17,17,Z1-102126,Z001,USER,25,0.0,BIO RAD LABORATORIES INC nan nan,0.10322538963829675,1
131,1003,nan_REF_KEY1,5000049257,2020-03-17,2020-03-17,2020-03-17,12071,12071,WE,96,96,10154037,NYPRO CHICAGO,53100101,53100101,nan_CUSTOMER,,ANDINEX1,,MIGO_GR,-129.59,24,24,Z1-102130,Z001,USER,20,0.0,NYPRO CHICAGO nan nan,0.06919409031888024,1
132,1003,EDIINV,5100178252,2019-09-06,2019-09-06,2019-09-05,12280,12280,RE,81,81,10137003,SPECTRAFORCE TECHNOLOGIES INC,60150101,60150101,nan_CUSTOMER,,AUTOSYS,,MR1M,1314.88,23,23,nan_MATL_GROUP,Z001,SYSTEM,1,0.0,SPECTRAFORCE TECHNOLOGIES INC nan nan,0.11952979579604334,1
133,1003,nan_REF_KEY1,5000194202,2020-10-20,2020-10-20,2020-10-20,12071,12071,WE,81,81,10032383,BIO RAD LABORATORIES INC,51000101,51000101,50630508,,PAWELGS,,MIGO_GR,2053.8,17,17,Z1-102126,Z001,USER,25,0.0,BIO RAD LABORATORIES INC nan nan,0.07746769705205675,1
134,1003,EDIINV,5100246682,2019-12-18,2019-12-18,2019-12-18,12070,12070,RE,81,81,10034023,STAPLES ADVANTAGE,64000102,64000102,nan_CUSTOMER,,AUTOSYS,,MR1M,38.93,23,23,236670,Z001,SYSTEM,91,0.0,STAPLES ADVANTAGE nan nan,0.06122003014439209,1
135,1003,nan_REF_KEY1,5000143735,2020-07-29,2020-07-29,2020-07-29,12250,12250,WE,81,81,10037620,VWR SCIENTIFIC,64000104,64000104,nan_CUSTOMER,CARTRIDGE AUTO QC BP FLEX2 CHEMISTRY,AUTOSYS,,MB01,1289.67,23,23,nan_MATL_GROUP,Z001,SYSTEM,89,0.0,VWR SCIENTIFIC CARTRIDGE AUTO QC BP FLEX2 CHEMISTRY nan,0.11149689304856031,1
136,1003,EDIINV,5100216544,2019-11-04,2019-11-04,2019-11-01,12085,12085,RE,81,81,10034023,STAPLES ADVANTAGE,64000102,64000102,nan_CUSTOMER,,AUTOSYS,,MR1M,572.78,23,23,nan_MATL_GROUP,Z001,SYSTEM,91,0.0,STAPLES ADVANTAGE nan nan,0.14270313819058833,1
137,1003,OCRINV,5100168902,2020-08-31,2020-08-31,2020-08-27,12250,12250,RE,96,96,30019661,NOSCO INC,53100101,53100101,nan_CUSTOMER,,C_ERP_BRAINW,,MIRO,-12.21,23,23,999999,Z003,USER,3,0.0,NOSCO INC nan nan,-0.04703528242123367,-1
138,1003,nan_REF_KEY1,5000096087,2019-05-20,2019-05-20,2019-05-20,12250,12250,WE,81,81,10032613,MCMASTER-CARR SUPPLY CO,15590106,15590106,nan_CUSTOMER,,RUTHETX,,MIGO_GR,2.41,13,13,506599,Z001,USER,3,0.0,MCMASTER-CARR SUPPLY CO nan nan,0.07131442075539907,1
139,1003,nan_REF_KEY1,5000151607,2019-08-09,2019-08-09,2019-08-08,12085,12085,WE,81,81,10000847,SEKISUI DIAGNOSTICS P E I INC,64000101,64000101,nan_CUSTOMER,7P5401 ALINITY ACETAMINOPHEN CALIBRATOR,AUTOSYS,,MB01,120.0,23,23,nan_MATL_GROUP,Z001,SYSTEM,1,0.0,SEKISUI DIAGNOSTICS P E I INC 7P5401 ALINITY ACETAMINOPHEN CALIBRATOR nan,0.13948201714335962,1
140,1003,OCRINV,5100107901,2020-06-05,2020-06-05,2020-06-02,12071,12071,RE,40,40,30096026,SERACARE LIFE SCIENCES INC,53100802,53100802,nan_CUSTOMER,,C_ERP_BRAINW,,MIRO,6.84,23,23,nan_MATL_GROUP,Z003,USER,17,0.0,SERACARE LIFE SCIENCES INC nan nan,0.029809459542246897,1
141,1003,nan_REF_KEY1,5000014342,2020-01-23,2020-01-23,2020-01-23,12250,12250,WE,81,81,10034641,CONTAINER SYSTEMS INC,64900108,64900108,nan_CUSTOMER,"24""D X 48""W X 60""H 5 SHELF GRID, CASTERS",AUTOSYS,,MB01,1049.03,23,23,nan_MATL_GROUP,Z001,SYSTEM,1,0.0,"CONTAINER SYSTEMS INC 24""D X 48""W X 60""H 5 SHELF GRID, CASTERS nan",0.1375530309791369,1
142,1003,OCRINV,5100050210,2019-03-13,2019-03-13,2018-09-26,12280,12280,RE,81,81,30088547,ISPECIMEN,64000101,64000101,nan_CUSTOMER,,C_ERP_BRAINW,,MIRO,701.35,23,23,124099,Z003,USER,1,0.0,ISPECIMEN nan nan,-0.04963434296451785,-1
143,1003,nan_REF_KEY1,5000108188,2019-06-06,2019-06-06,2019-06-06,12085,12085,WE,81,81,10037620,VWR SCIENTIFIC,64000103,64000103,nan_CUSTOMER,PURELL INSTNT HNDSANITIZR FOAM CS2,AUTOSYS,,MB01,662.2,23,23,nan_MATL_GROUP,Z001,SYSTEM,89,0.0,VWR SCIENTIFIC PURELL INSTNT HNDSANITIZR FOAM CS2 nan,0.11836288322398825,1
144,1003,EDIINV,5100121410,2020-06-26,2020-06-26,2020-06-25,12250,12250,RE,81,81,10003556,"EXPERIS US, INC.",60150101,60150101,nan_CUSTOMER,,AUTOSYS,,MR1M,1445.9,23,23,nan_MATL_GROUP,Z001,SYSTEM,154,0.0,"EXPERIS US, INC. nan nan",0.14796357820150935,1
145,1003,EDIINV,5100219019,2020-10-24,2020-10-24,2020-10-22,12260,12260,RE,81,81,10003556,"EXPERIS US, INC.",60150101,60150101,nan_CUSTOMER,,AUTOSYS,,MR1M,972.0,23,23,nan_MATL_GROUP,Z001,SYSTEM,154,0.0,"EXPERIS US, INC. nan nan",0.14077780523006683,1
146,1003,EDIINV,5100092957,2019-05-10,2019-05-10,2019-05-09,12270,12270,RE,81,81,10003556,"EXPERIS US, INC.",60150101,60150101,nan_CUSTOMER,,AUTOSYS,,MR1M,1379.2,23,23,nan_MATL_GROUP,Z001,SYSTEM,154,0.0,"EXPERIS US, INC. nan nan",0.1472619206308577,1
147,1003,EDIINV,5100082013,2019-04-26,2019-04-26,2019-04-25,12085,12085,RE,81,81,10003556,"EXPERIS US, INC.",60150101,60150101,nan_CUSTOMER,,AUTOSYS,,MR1M,1325.32,23,23,nan_MATL_GROUP,Z001,SYSTEM,154,0.0,"EXPERIS US, INC. nan nan",0.1472619206308577,1
148,1003,nan_REF_KEY1,5000202812,2019-10-30,2019-10-30,2019-10-30,12085,12085,WE,81,81,10037620,VWR SCIENTIFIC,64000104,64000104,nan_CUSTOMER,VWR TUBE MICROCENT NATURAL 1.7 ML PK500,AUTOSYS,,MB01,113.79,23,23,nan_MATL_GROUP,Z001,SYSTEM,89,0.0,VWR SCIENTIFIC VWR TUBE MICROCENT NATURAL 1.7 ML PK500 nan,0.1260783764817423,1
